Unnamed: 0,Unnamed: 1,WELL,DATE-TIME,DD-ft,WEIGHT,PLUS LABEL,Trimmed_WELL,TenChar_TAG,pif #,PEST MEASURED VALUE,MOD2OBS_Measured,MOD2OBS_Measured__PLUS,weight,time_s,drawdown_m,short,well_number,distance_mi,distance_m,certainty
,,MD_12hr,2017-12-16 00:00:00,0.069987218,1.0,,bMD____,bMD____0036,l1  [bMD____0036]37:57,bMD____0036   +000.070      002.00000      DD_Bongo,bMD__       12/16/2017  00:00:00    +000.070,bMD__       12/16/2017  00:00:00    +000.070,1.0,1516020.0,0.0213321040464,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-16 12:00:00,0.065567642,1.0,,bMD____,bMD____0037,l1  [bMD____0037]37:57,bMD____0037   +000.066      002.00000      DD_Bongo,bMD__       12/16/2017  12:00:00    +000.066,bMD__       12/16/2017  12:00:00    +000.066,1.0,1559220.0,0.0199850172816,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-17 00:00:00,0.13199117,1.0,,bMD____,bMD____0038,l1  [bMD____0038]37:57,bMD____0038   +000.132      002.00000      DD_Bongo,bMD__       12/17/2017  00:00:00    +000.132,bMD__       12/17/2017  00:00:00    +000.132,1.0,1602420.0,0.040230908616,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-17 12:00:00,0.08567358,1.0,,bMD____,bMD____0039,l1  [bMD____0039]37:57,bMD____0039   +000.086      002.00000      DD_Bongo,bMD__       12/17/2017  12:00:00    +000.086,bMD__       12/17/2017  12:00:00    +000.086,1.0,1645620.0,0.026113307184,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-18 00:00:00,0.09239921,1.0,,bMD____,bMD____0040,l1  [bMD____0040]37:57,bMD____0040   +000.092      002.00000      DD_Bongo,bMD__       12/18/2017  00:00:00    +000.092,bMD__       12/18/2017  00:00:00    +000.092,1.0,1688820.0,0.028163279208,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-18 12:00:00,0.0624782,1.0,,bMD____,bMD____0041,l1  [bMD____0041]37:57,bMD____0041   +000.062      002.00000      DD_Bongo,bMD__       12/18/2017  12:00:00    +000.062,bMD__       12/18/2017  12:00:00    +000.062,1.0,1732020.0,0.01904335536,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-19 00:00:00,0.066569256,1.0,,bMD____,bMD____0042,l1  [bMD____0042]37:57,bMD____0042   +000.067      002.00000      DD_Bongo,bMD__       12/19/2017  00:00:00    +000.067,bMD__       12/19/2017  00:00:00    +000.067,1.0,1775220.0,0.0202903092288,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-19 12:00:00,0.069432261,1.0,,bMD____,bMD____0043,l1  [bMD____0043]37:57,bMD____0043   +000.069      002.00000      DD_Bongo,bMD__       12/19/2017  12:00:00    +000.069,bMD__       12/19/2017  12:00:00    +000.069,1.0,1818420.0,0.0211629531528,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-20 00:00:00,0.10109697,1.0,,bMD____,bMD____0044,l1  [bMD____0044]37:57,bMD____0044   +000.101      002.00000      DD_Bongo,bMD__       12/20/2017  00:00:00    +000.101,bMD__       12/20/2017  00:00:00    +000.101,1.0,1861620.0,0.030814356456,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-20 12:00:00,0.04738945,1.0,,bMD____,bMD____0045,l1  [bMD____0045]37:57,bMD____0045   +000.047      002.00000      DD_Bongo,bMD__       12/20/2017  12:00:00    +000.047,bMD__       12/20/2017  12:00:00    +000.047,1.0,1904820.0,0.01444430436,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-21 00:00:00,0.03879731,1.0,,bMD____,bMD____0046,l1  [bMD____0046]37:57,bMD____0046   +000.039      002.00000      DD_Bongo,bMD__       12/21/2017  00:00:00    +000.039,bMD__       12/21/2017  00:00:00    +000.039,1.0,1948020.0,0.011825420088,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-21 12:00:00,0.077595697,1.0,,bMD____,bMD____0047,l1  [bMD____0047]37:57,bMD____0047   +000.078      002.00000      DD_Bongo,bMD__       12/21/2017  12:00:00    +000.078,bMD__       12/21/2017  12:00:00    +000.078,1.0,1991220.0,0.0236511684456,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-22 00:00:00,0.0744127463,1.0,,bMD____,bMD____0048,l1  [bMD____0048]37:57,bMD____0048   +000.074      002.00000      DD_Bongo,bMD__       12/22/2017  00:00:00    +000.074,bMD__       12/22/2017  00:00:00    +000.074,1.0,2034420.0,0.02268100507224,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-22 12:00:00,0.079010802,1.0,,bMD____,bMD____0049,l1  [bMD____0049]37:57,bMD____0049   +000.079      002.00000      DD_Bongo,bMD__       12/22/2017  12:00:00    +000.079,bMD__       12/22/2017  12:00:00    +000.079,1.0,2077620.0,0.0240824924496,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-23 00:00:00,0.04903648,1.0,,bMD____,bMD____0050,l1  [bMD____0050]37:57,bMD____0050   +000.049      002.00000      DD_Bongo,bMD__       12/23/2017  00:00:00    +000.049,bMD__       12/23/2017  00:00:00    +000.049,1.0,2120820.0,0.014946319104,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-23 12:00:00,0.04660574,1.0,,bMD____,bMD____0051,l1  [bMD____0051]37:57,bMD____0051   +000.047      002.00000      DD_Bongo,bMD__       12/23/2017  12:00:00    +000.047,bMD__       12/23/2017  12:00:00    +000.047,1.0,2164020.0,0.014205429552,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-24 00:00:00,0.03604488,1.0,,bMD____,bMD____0052,l1  [bMD____0052]37:57,bMD____0052   +000.036      002.00000      DD_Bongo,bMD__       12/24/2017  00:00:00    +000.036,bMD__       12/24/2017  00:00:00    +000.036,1.0,2207220.0,0.010986479424,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-24 12:00:00,0.01319875,1.0,,bMD____,bMD____0053,l1  [bMD____0053]37:57,bMD____0053   +000.013      002.00000      DD_Bongo,bMD__       12/24/2017  12:00:00    +000.013,bMD__       12/24/2017  12:00:00    +000.013,1.0,2250420.0,0.004022979,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-25 00:00:00,-0.0150227699999999,1.0,,bMD____,bMD____0054,l1  [bMD____0054]37:57,bMD____0054   -000.015      002.00000      DD_Bongo,bMD__       12/25/2017  00:00:00    -000.015,bMD__       12/25/2017  00:00:00    -000.015,1.0,2293620.0,-0.0045789402959999,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-25 12:00:00,0.03459249,1.0,,bMD____,bMD____0055,l1  [bMD____0055]37:57,bMD____0055   +000.035      002.00000      DD_Bongo,bMD__       12/25/2017  12:00:00    +000.035,bMD__       12/25/2017  12:00:00    +000.035,1.0,2336820.0,0.010543790952,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-26 00:00:00,0.065123237,1.0,,bMD____,bMD____0056,l1  [bMD____0056]37:57,bMD____0056   +000.065      002.00000      DD_Bongo,bMD__       12/26/2017  00:00:00    +000.065,bMD__       12/26/2017  00:00:00    +000.065,1.0,2380020.0,0.0198495626376,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-26 12:00:00,0.077291114,1.0,,bMD____,bMD____0057,l1  [bMD____0057]37:57,bMD____0057   +000.077      002.00000      DD_Bongo,bMD__       12/26/2017  12:00:00    +000.077,bMD__       12/26/2017  12:00:00    +000.077,1.0,2423220.0,0.0235583315472,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-27 00:00:00,0.0573879,1.0,,bMD____,bMD____0058,l1  [bMD____0058]37:57,bMD____0058   +000.057      002.00000      DD_Bongo,bMD__       12/27/2017  00:00:00    +000.057,bMD__       12/27/2017  00:00:00    +000.057,1.0,2466420.0,0.01749183192,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-27 12:00:00,0.068428245,1.0,,bMD____,bMD____0059,l1  [bMD____0059]37:57,bMD____0059   +000.068      002.00000      DD_Bongo,bMD__       12/27/2017  12:00:00    +000.068,bMD__       12/27/2017  12:00:00    +000.068,1.0,2509620.0,0.020856929076,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-28 00:00:00,0.0738782749,1.0,,bMD____,bMD____0060,l1  [bMD____0060]37:57,bMD____0060   +000.074      002.00000      DD_Bongo,bMD__       12/28/2017  00:00:00    +000.074,bMD__       12/28/2017  00:00:00    +000.074,1.0,2552820.0,0.02251809818952,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-28 12:00:00,0.04195485,1.0,,bMD____,bMD____0061,l1  [bMD____0061]37:57,bMD____0061   +000.042      002.00000      DD_Bongo,bMD__       12/28/2017  12:00:00    +000.042,bMD__       12/28/2017  12:00:00    +000.042,1.0,2596020.0,0.01278783828,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-29 00:00:00,0.03891809,1.0,,bMD____,bMD____0062,l1  [bMD____0062]37:57,bMD____0062   +000.039      002.00000      DD_Bongo,bMD__       12/29/2017  00:00:00    +000.039,bMD__       12/29/2017  00:00:00    +000.039,1.0,2639220.0,0.011862233832,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-29 12:00:00,0.11214996,1.0,,bMD____,bMD____0063,l1  [bMD____0063]37:57,bMD____0063   +000.112      002.00000      DD_Bongo,bMD__       12/29/2017  12:00:00    +000.112,bMD__       12/29/2017  12:00:00    +000.112,1.0,2682420.0,0.034183307808,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-30 00:00:00,0.1224791,1.0,,bMD____,bMD____0064,l1  [bMD____0064]37:57,bMD____0064   +000.122      002.00000      DD_Bongo,bMD__       12/30/2017  00:00:00    +000.122,bMD__       12/30/2017  00:00:00    +000.122,1.0,2725620.0,0.03733162968,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-30 12:00:00,0.12142471,1.0,,bMD____,bMD____0065,l1  [bMD____0065]37:57,bMD____0065   +000.121      002.00000      DD_Bongo,bMD__       12/30/2017  12:00:00    +000.121,bMD__       12/30/2017  12:00:00    +000.121,1.0,2768820.0,0.037010251608,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-31 00:00:00,0.11565835,1.0,,bMD____,bMD____0066,l1  [bMD____0066]37:57,bMD____0066   +000.116      002.00000      DD_Bongo,bMD__       12/31/2017  00:00:00    +000.116,bMD__       12/31/2017  00:00:00    +000.116,1.0,2812020.0,0.03525266508,MD,7,4.8,7724.8512,low
,,MD_12hr,2017-12-31 12:00:00,0.11798991,1.0,,bMD____,bMD____0067,l1  [bMD____0067]37:57,bMD____0067   +000.118      002.00000      DD_Bongo,bMD__       12/31/2017  12:00:00    +000.118,bMD__       12/31/2017  12:00:00    +000.118,1.0,2855220.0,0.035963324568,MD,7,4.8,7724.8512,low
,,MD_12hr,2018-01-01 00:00:00,0.10278873,1.0,,bMD____,bMD____0068,l1  [bMD____0068]37:57,bMD____0068   +000.103      002.00000      DD_Bongo,bMD__       01/01/2018  00:00:00    +000.103,bMD__       01/01/2018  00:00:00    +000.103,1.0,2898420.0,0.031330004904,MD,7,4.8,7724.8512,low
,,MD_12hr,2018-01-01 12:00:00,0.10330095,1.0,,bMD____,bMD____0069,l1  [bMD____0069]37:57,bMD____0069   +000.103      002.00000      DD_Bongo,bMD__       01/01/2018  12:00:00    +000.103,bMD__       01/01/2018  12:00:00    +000.103,1.0,2941620.0,0.03148612956,MD,7,4.8,7724.8512,low
,,NDOA_12hr,2017-11-28 12:00:00,0.0,1.0,,bNDOA__,bNDOA__0001,l1  [bNDOA__0001]37:57,bNDOA__0001   +000.000      002.00000      DD_Bongo,bNDOA       11/28/2017  12:00:00    +000.000,bNDOA       11/28/2017  12:00:00    +000.000,1.0,4020.0,0.0,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-11-29 00:00:00,0.0,1.0,,bNDOA__,bNDOA__0002,l1  [bNDOA__0002]37:57,bNDOA__0002   +000.000      002.00000      DD_Bongo,bNDOA       11/29/2017  00:00:00    +000.000,bNDOA       11/29/2017  00:00:00    +000.000,1.0,47220.0,0.0,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-11-29 12:00:00,0.013610046,1.0,,bNDOA__,bNDOA__0003,l1  [bNDOA__0003]37:57,bNDOA__0003   +000.014      002.00000      DD_Bongo,bNDOA       11/29/2017  12:00:00    +000.014,bNDOA       11/29/2017  12:00:00    +000.014,1.0,90420.0,0.0041483420208,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-11-30 00:00:00,0.01702838,1.0,,bNDOA__,bNDOA__0004,l1  [bNDOA__0004]37:57,bNDOA__0004   +000.017      002.00000      DD_Bongo,bNDOA       11/30/2017  00:00:00    +000.017,bNDOA       11/30/2017  00:00:00    +000.017,1.0,133620.0,0.005190250224,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-11-30 12:00:00,0.0182332529999999,1.0,,bNDOA__,bNDOA__0005,l1  [bNDOA__0005]37:57,bNDOA__0005   +000.018      002.00000      DD_Bongo,bNDOA       11/30/2017  12:00:00    +000.018,bNDOA       11/30/2017  12:00:00    +000.018,1.0,176820.0,0.0055574955144,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-01 00:00:00,0.011684621,1.0,,bNDOA__,bNDOA__0006,l1  [bNDOA__0006]37:57,bNDOA__0006   +000.012      002.00000      DD_Bongo,bNDOA       12/01/2017  00:00:00    +000.012,bNDOA       12/01/2017  00:00:00    +000.012,1.0,220020.0,0.0035614724808,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-01 12:00:00,0.010723627,1.0,,bNDOA__,bNDOA__0007,l1  [bNDOA__0007]37:57,bNDOA__0007   +000.011      002.00000      DD_Bongo,bNDOA       12/01/2017  12:00:00    +000.011,bNDOA       12/01/2017  12:00:00    +000.011,1.0,263220.0,0.0032685615096,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-02 00:00:00,0.003245019,1.0,,bNDOA__,bNDOA__0008,l1  [bNDOA__0008]37:57,bNDOA__0008   +000.003      002.00000      DD_Bongo,bNDOA       12/02/2017  00:00:00    +000.003,bNDOA       12/02/2017  00:00:00    +000.003,1.0,306420.0,0.0009890817912,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-02 12:00:00,0.003142105,1.0,,bNDOA__,bNDOA__0009,l1  [bNDOA__0009]37:57,bNDOA__0009   +000.003      002.00000      DD_Bongo,bNDOA       12/02/2017  12:00:00    +000.003,bNDOA       12/02/2017  12:00:00    +000.003,1.0,349620.0,0.000957713604,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-03 00:00:00,0.005765615,1.0,,bNDOA__,bNDOA__0010,l1  [bNDOA__0010]37:57,bNDOA__0010   +000.006      002.00000      DD_Bongo,bNDOA       12/03/2017  00:00:00    +000.006,bNDOA       12/03/2017  00:00:00    +000.006,1.0,392820.0,0.001757359452,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-03 12:00:00,0.0002135499999999,1.0,,bNDOA__,bNDOA__0011,l1  [bNDOA__0011]37:57,bNDOA__0011   +000.000      002.00000      DD_Bongo,bNDOA       12/03/2017  12:00:00    +000.000,bNDOA       12/03/2017  12:00:00    +000.000,1.0,436020.0,6.509003999999996e-05,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-04 00:00:00,0.01462376,1.0,,bNDOA__,bNDOA__0012,l1  [bNDOA__0012]37:57,bNDOA__0012   +000.015      002.00000      DD_Bongo,bNDOA       12/04/2017  00:00:00    +000.015,bNDOA       12/04/2017  00:00:00    +000.015,1.0,479220.0,0.004457322048,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-04 12:00:00,0.013961233,1.0,,bNDOA__,bNDOA__0013,l1  [bNDOA__0013]37:57,bNDOA__0013   +000.014      002.00000      DD_Bongo,bNDOA       12/04/2017  12:00:00    +000.014,bNDOA       12/04/2017  12:00:00    +000.014,1.0,522420.0,0.0042553838184,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-05 00:00:00,0.013804784,1.0,,bNDOA__,bNDOA__0014,l1  [bNDOA__0014]37:57,bNDOA__0014   +000.014      002.00000      DD_Bongo,bNDOA       12/05/2017  00:00:00    +000.014,bNDOA       12/05/2017  00:00:00    +000.014,1.0,565620.0,0.0042076981632,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-05 12:00:00,0.025315984,1.0,,bNDOA__,bNDOA__0015,l1  [bNDOA__0015]37:57,bNDOA__0015   +000.025      002.00000      DD_Bongo,bNDOA       12/05/2017  12:00:00    +000.025,bNDOA       12/05/2017  12:00:00    +000.025,1.0,608820.0,0.0077163119232,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-06 00:00:00,0.020451384,1.0,,bNDOA__,bNDOA__0016,l1  [bNDOA__0016]37:57,bNDOA__0016   +000.020      002.00000      DD_Bongo,bNDOA       12/06/2017  00:00:00    +000.020,bNDOA       12/06/2017  00:00:00    +000.020,1.0,652020.0,0.0062335818432,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-06 12:00:00,0.0090487626,1.0,,bNDOA__,bNDOA__0017,l1  [bNDOA__0017]37:57,bNDOA__0017   +000.009      002.00000      DD_Bongo,bNDOA       12/06/2017  12:00:00    +000.009,bNDOA       12/06/2017  12:00:00    +000.009,1.0,695220.0,0.00275806284048,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-07 00:00:00,0.0092088644,1.0,,bNDOA__,bNDOA__0018,l1  [bNDOA__0018]37:57,bNDOA__0018   +000.009      002.00000      DD_Bongo,bNDOA       12/07/2017  00:00:00    +000.009,bNDOA       12/07/2017  00:00:00    +000.009,1.0,738420.0,0.00280686186912,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-07 12:00:00,0.014180699,1.0,,bNDOA__,bNDOA__0019,l1  [bNDOA__0019]37:57,bNDOA__0019   +000.014      002.00000      DD_Bongo,bNDOA       12/07/2017  12:00:00    +000.014,bNDOA       12/07/2017  12:00:00    +000.014,1.0,781620.0,0.0043222770552,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-08 00:00:00,-0.001110286,1.0,,bNDOA__,bNDOA__0020,l1  [bNDOA__0020]37:57,bNDOA__0020   -000.001      002.00000      DD_Bongo,bNDOA       12/08/2017  00:00:00    -000.001,bNDOA       12/08/2017  00:00:00    -000.001,1.0,824820.0,-0.0003384151728,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-08 12:00:00,-0.011845676,1.0,,bNDOA__,bNDOA__0021,l1  [bNDOA__0021]37:57,bNDOA__0021   -000.012      002.00000      DD_Bongo,bNDOA       12/08/2017  12:00:00    -000.012,bNDOA       12/08/2017  12:00:00    -000.012,1.0,868020.0,-0.0036105620448,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-09 00:00:00,-0.0132523459999999,1.0,,bNDOA__,bNDOA__0022,l1  [bNDOA__0022]37:57,bNDOA__0022   -000.013      002.00000      DD_Bongo,bNDOA       12/09/2017  00:00:00    -000.013,bNDOA       12/09/2017  00:00:00    -000.013,1.0,911220.0,-0.0040393150607999,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-09 12:00:00,-0.007562966,1.0,,bNDOA__,bNDOA__0023,l1  [bNDOA__0023]37:57,bNDOA__0023   -000.008      002.00000      DD_Bongo,bNDOA       12/09/2017  12:00:00    -000.008,bNDOA       12/09/2017  12:00:00    -000.008,1.0,954420.0,-0.0023051920368,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-10 00:00:00,-0.004231956,1.0,,bNDOA__,bNDOA__0024,l1  [bNDOA__0024]37:57,bNDOA__0024   -000.004      002.00000      DD_Bongo,bNDOA       12/10/2017  00:00:00    -000.004,bNDOA       12/10/2017  00:00:00    -000.004,1.0,997620.0,-0.0012899001888,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-10 12:00:00,0.00605874,1.0,,bNDOA__,bNDOA__0025,l1  [bNDOA__0025]37:57,bNDOA__0025   +000.006      002.00000      DD_Bongo,bNDOA       12/10/2017  12:00:00    +000.006,bNDOA       12/10/2017  12:00:00    +000.006,1.0,1040820.0,0.001846703952,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-11 00:00:00,0.007383831,1.0,,bNDOA__,bNDOA__0026,l1  [bNDOA__0026]37:57,bNDOA__0026   +000.007      002.00000      DD_Bongo,bNDOA       12/11/2017  00:00:00    +000.007,bNDOA       12/11/2017  00:00:00    +000.007,1.0,1084020.0,0.0022505916888,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-11 12:00:00,0.019647004,1.0,,bNDOA__,bNDOA__0027,l1  [bNDOA__0027]37:57,bNDOA__0027   +000.020      002.00000      DD_Bongo,bNDOA       12/11/2017  12:00:00    +000.020,bNDOA       12/11/2017  12:00:00    +000.020,1.0,1127220.0,0.0059884068192,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-12 00:00:00,0.024359544,1.0,,bNDOA__,bNDOA__0028,l1  [bNDOA__0028]37:57,bNDOA__0028   +000.024      002.00000      DD_Bongo,bNDOA       12/12/2017  00:00:00    +000.024,bNDOA       12/12/2017  00:00:00    +000.024,1.0,1170420.0,0.0074247890112,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-12 12:00:00,0.023902444,1.0,,bNDOA__,bNDOA__0029,l1  [bNDOA__0029]37:57,bNDOA__0029   +000.024      002.00000      DD_Bongo,bNDOA       12/12/2017  12:00:00    +000.024,bNDOA       12/12/2017  12:00:00    +000.024,1.0,1213620.0,0.0072854649312,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-13 00:00:00,0.029773504,1.0,,bNDOA__,bNDOA__0030,l1  [bNDOA__0030]37:57,bNDOA__0030   +000.030      002.00000      DD_Bongo,bNDOA       12/13/2017  00:00:00    +000.030,bNDOA       12/13/2017  00:00:00    +000.030,1.0,1256820.0,0.0090749640192,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-13 12:00:00,0.016804368,1.0,,bNDOA__,bNDOA__0031,l1  [bNDOA__0031]37:57,bNDOA__0031   +000.017      002.00000      DD_Bongo,bNDOA       12/13/2017  12:00:00    +000.017,bNDOA       12/13/2017  12:00:00    +000.017,1.0,1300020.0,0.0051219713664,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-14 00:00:00,0.006863191,1.0,,bNDOA__,bNDOA__0032,l1  [bNDOA__0032]37:57,bNDOA__0032   +000.007      002.00000      DD_Bongo,bNDOA       12/14/2017  00:00:00    +000.007,bNDOA       12/14/2017  00:00:00    +000.007,1.0,1343220.0,0.0020919006168,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-14 12:00:00,0.015894747,1.0,,bNDOA__,bNDOA__0033,l1  [bNDOA__0033]37:57,bNDOA__0033   +000.016      002.00000      DD_Bongo,bNDOA       12/14/2017  12:00:00    +000.016,bNDOA       12/14/2017  12:00:00    +000.016,1.0,1386420.0,0.0048447188856,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-15 00:00:00,0.021642674,1.0,,bNDOA__,bNDOA__0034,l1  [bNDOA__0034]37:57,bNDOA__0034   +000.022      002.00000      DD_Bongo,bNDOA       12/15/2017  00:00:00    +000.022,bNDOA       12/15/2017  00:00:00    +000.022,1.0,1429620.0,0.0065966870352,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-15 12:00:00,0.027119854,1.0,,bNDOA__,bNDOA__0035,l1  [bNDOA__0035]37:57,bNDOA__0035   +000.027      002.00000      DD_Bongo,bNDOA       12/15/2017  12:00:00    +000.027,bNDOA       12/15/2017  12:00:00    +000.027,1.0,1472820.0,0.0082661314992,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-16 00:00:00,0.003446625,1.0,,bNDOA__,bNDOA__0036,l1  [bNDOA__0036]37:57,bNDOA__0036   +000.003      002.00000      DD_Bongo,bNDOA       12/16/2017  00:00:00    +000.003,bNDOA       12/16/2017  00:00:00    +000.003,1.0,1516020.0,0.0010505313,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-16 12:00:00,-0.0236551759999999,1.0,,bNDOA__,bNDOA__0037,l1  [bNDOA__0037]37:57,bNDOA__0037   -000.024      002.00000      DD_Bongo,bNDOA       12/16/2017  12:00:00    -000.024,bNDOA       12/16/2017  12:00:00    -000.024,1.0,1559220.0,-0.0072100976447999,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-17 00:00:00,-0.017074596,1.0,,bNDOA__,bNDOA__0038,l1  [bNDOA__0038]37:57,bNDOA__0038   -000.017      002.00000      DD_Bongo,bNDOA       12/17/2017  00:00:00    -000.017,bNDOA       12/17/2017  00:00:00    -000.017,1.0,1602420.0,-0.0052043368608,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-17 12:00:00,-0.0022417359999999,1.0,,bNDOA__,bNDOA__0039,l1  [bNDOA__0039]37:57,bNDOA__0039   -000.002      002.00000      DD_Bongo,bNDOA       12/17/2017  12:00:00    -000.002,bNDOA       12/17/2017  12:00:00    -000.002,1.0,1645620.0,-0.0006832811327999,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-18 00:00:00,-0.011586566,1.0,,bNDOA__,bNDOA__0040,l1  [bNDOA__0040]37:57,bNDOA__0040   -000.012      002.00000      DD_Bongo,bNDOA       12/18/2017  00:00:00    -000.012,bNDOA       12/18/2017  00:00:00    -000.012,1.0,1688820.0,-0.0035315853168,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-18 12:00:00,-0.019206896,1.0,,bNDOA__,bNDOA__0041,l1  [bNDOA__0041]37:57,bNDOA__0041   -000.019      002.00000      DD_Bongo,bNDOA       12/18/2017  12:00:00    -000.019,bNDOA       12/18/2017  12:00:00    -000.019,1.0,1732020.0,-0.0058542619008,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-19 00:00:00,-0.008862466,1.0,,bNDOA__,bNDOA__0042,l1  [bNDOA__0042]37:57,bNDOA__0042   -000.009      002.00000      DD_Bongo,bNDOA       12/19/2017  00:00:00    -000.009,bNDOA       12/19/2017  00:00:00    -000.009,1.0,1775220.0,-0.0027012796368,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-19 12:00:00,-0.0009430859999999,1.0,,bNDOA__,bNDOA__0043,l1  [bNDOA__0043]37:57,bNDOA__0043   -000.001      002.00000      DD_Bongo,bNDOA       12/19/2017  12:00:00    -000.001,bNDOA       12/19/2017  12:00:00    -000.001,1.0,1818420.0,-0.0002874526127999,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-20 00:00:00,0.020709764,1.0,,bNDOA__,bNDOA__0044,l1  [bNDOA__0044]37:57,bNDOA__0044   +000.021      002.00000      DD_Bongo,bNDOA       12/20/2017  00:00:00    +000.021,bNDOA       12/20/2017  00:00:00    +000.021,1.0,1861620.0,0.0063123360672,NDOA,8,2.6,4184.294400000001,low
,,NDOA_12hr,2017-12-20 12:00:00,-0.0086082559999999,1.0,,bNDOA__,bNDOA__0045,l1  [bNDOA__0045]37:57,bNDOA__0045   -000.009      002.00000      DD_Bongo,bNDOA       12/20/2017  12:00:00    -000.009,bNDOA       12/20/2017  12:00:00    -000.009,1.0,1904820.0,-0.0026237964287999,NDOA,8,2.6,4184.294400000001,low
